ID_Choke,Orifice_ID_gaslift,Qgaslift,CHP,WHP,WHT,TAmbient,FBHP,FBHT,FLP,FLT,DP_Choke,DT_Choke,Qliquid,Qgas,Qoil,Qwater,PReservoir,PI_Liquid,PI_oil
2.200,0.293,1.670,3822.33,439.68,162.76,80.030,3880.79,240.87,431.84,162.58,7.84,0.18,4568.04,1.271,2559.01,2009.02,4024.85,31.71,17.76
1.830,0.334,2.290,3664.37,389.85,165.69,80.600,3684.33,242.19,366.58,165.43,23.27,0.26,5080.41,1.516,3236.22,1844.19,3844.78,31.66,20.17
1.880,0.320,1.750,3815.92,449.91,162.17,80.590,3869.98,242.02,442.07,161.90,7.84,0.28,3409.00,0.360,755.09,2653.91,3977.81,31.61,7.00
1.010,0.286,0.390,3744.74,380.82,118.81,79.600,3810.17,240.53,367.87,118.54,12.95,0.27,1513.24,0.353,632.69,880.56,3858.16,31.53,13.18
1.620,0.336,2.450,3691.92,535.19,159.82,80.080,3679.47,240.82,508.97,159.53,26.22,0.29,4782.10,1.680,3336.95,1445.15,3831.23,31.51,21.99
1.800,0.313,2.930,3657.85,428.17,169.44,80.120,3584.06,241.74,411.13,169.27,17.04,0.17,3820.17,0.344,700.62,3119.55,3705.92,31.35,5.75
2.220,0.299,2.980,3722.17,500.65,161.63,79.450,3629.08,238.73,489.95,161.38,10.70,0.25,4927.60,1.527,3260.59,1667.01,3788.02,31.00,20.51
2.230,0.314,0.880,3968.39,402.74,154.16,80.760,4191.64,238.61,399.04,153.86,3.70,0.30,3607.18,0.707,1658.58,1948.60,4311.63,30.06,13.82
1.120,0.321,2.000,3824.63,535.69,154.96,79.980,3650.82,239.97,366.18,154.76,169.51,0.20,4966.93,2.406,4153.85,813.09,3816.20,30.03,25.12
1.900,0.339,1.920,3610.23,485.34,157.63,80.350,3626.51,240.38,477.46,157.37,7.88,0.26,3353.30,0.621,1085.13,2268.17,3738.17,30.03,9.72
1.660,0.283,1.730,3893.14,434.64,161.49,79.680,3922.82,239.56,421.93,161.28,12.71,0.21,3474.01,0.323,742.74,2731.26,4038.56,30.02,6.42
2.330,0.326,1.330,3762.47,426.93,158.65,79.420,3770.61,241.42,420.89,158.39,6.04,0.26,4261.71,1.500,2475.63,1786.08,3912.76,29.98,17.42
2.060,0.303,2.990,3775.57,506.28,167.99,79.490,3654.86,241.02,495.35,167.74,10.93,0.25,4132.51,0.802,1293.89,2838.62,3793.06,29.90,9.36
1.770,0.312,1.240,4117.20,366.97,163.61,79.280,4117.34,238.90,354.84,163.46,12.13,0.16,3884.33,0.679,1097.32,2787.01,4247.65,29.81,8.42
1.110,0.287,0.450,3653.13,508.49,132.16,80.610,3581.21,239.89,467.97,131.92,40.52,0.24,3333.99,1.853,3023.26,310.73,3693.35,29.73,26.96
1.150,0.295,0.920,4223.17,503.50,146.95,79.300,4291.66,241.88,484.33,146.68,19.17,0.27,2520.74,0.254,534.14,1986.59,4376.58,29.68,6.29
1.490,0.294,0.330,3664.46,394.79,132.61,80.720,3714.69,239.12,385.83,132.38,8.96,0.22,2772.44,1.161,1993.39,779.06,3808.69,29.49,21.21
1.950,0.282,2.940,3707.82,427.24,156.34,79.900,3498.70,240.70,398.36,156.05,28.88,0.30,5873.77,3.298,5661.73,212.04,3700.53,29.10,28.05
1.630,0.318,0.430,4069.71,460.51,127.38,80.650,4122.86,238.72,457.89,127.08,2.62,0.30,1873.51,0.452,765.70,1107.80,4188.33,28.62,11.70
2.240,0.286,2.690,3756.72,438.65,167.28,80.410,3662.17,239.57,429.79,167.03,8.86,0.25,4268.47,0.761,1519.58,2748.90,3811.92,28.50,10.15
2.050,0.309,1.220,3834.79,446.74,152.81,79.850,3976.85,238.69,442.28,152.61,4.46,0.20,3282.62,0.541,1234.92,2047.70,4092.08,28.49,10.72
1.530,0.338,0.450,4352.97,493.34,126.25,80.510,4382.92,238.87,490.93,126.02,2.41,0.23,1641.58,0.262,429.77,1211.82,4441.08,28.22,7.39
1.570,0.287,1.920,3965.13,447.65,165.55,80.420,3940.83,238.29,418.55,165.31,29.10,0.24,4694.86,1.207,2326.77,2368.09,4107.44,28.18,13.97
2.100,0.298,2.160,3655.51,373.56,165.17,80.440,3633.09,239.56,364.47,164.99,9.09,0.17,3817.82,0.582,1041.50,2776.32,3768.63,28.17,7.68
1.050,0.330,0.480,3542.21,507.34,122.38,80.300,3849.25,239.59,489.09,122.12,18.25,0.26,2291.85,0.749,1767.93,523.92,3930.72,28.13,21.70
2.040,0.336,0.560,3612.13,402.65,131.84,80.510,3794.20,239.18,400.53,131.55,2.12,0.29,2314.65,0.624,1252.92,1061.73,3876.97,27.96,15.14
1.650,0.307,0.350,3569.64,471.22,111.95,80.270,3901.75,240.68,469.87,111.61,1.35,0.34,1429.26,0.373,872.13,557.12,3952.97,27.91,17.03
1.870,0.288,2.640,3733.78,474.80,156.99,79.370,3666.45,237.74,454.12,156.70,20.68,0.30,5449.38,1.972,4566.03,883.34,3862.59,27.78,23.28
1.700,0.299,1.110,3732.77,504.95,150.71,80.440,3822.40,241.70,494.39,150.52,10.56,0.19,3811.15,1.325,2527.94,1283.22,3960.29,27.64,18.33
1.390,0.305,2.450,4089.40,537.92,168.58,80.240,4013.53,237.79,495.89,168.33,42.03,0.25,4445.79,0.862,1560.03,2885.76,4174.67,27.59,9.68
2.070,0.283,1.710,3722.79,390.83,161.03,79.810,3762.82,237.76,381.92,160.77,8.91,0.26,4136.68,0.969,1900.80,2235.87,3913.43,27.47,12.62
1.570,0.341,0.590,3785.67,436.79,144.17,79.740,4058.93,239.45,425.82,143.86,10.97,0.32,3662.06,1.147,2604.09,1057.97,4192.67,27.38,19.47
1.720,0.308,1.220,3808.55,467.58,152.20,79.280,3946.48,239.02,458.62,152.01,8.96,0.19,3511.69,0.749,1656.81,1854.87,4075.28,27.26,12.86
2.160,0.337,0.880,3401.29,489.91,136.22,80.370,3571.98,239.58,485.02,136.00,4.89,0.22,3951.04,1.847,3766.92,184.12,3716.93,27.26,25.99
2.270,0.283,2.280,3537.24,460.61,151.96,80.580,3507.75,238.05,450.62,151.74,9.99,0.22,5140.62,2.248,4651.75,488.87,3698.38,26.97,24.40
2.380,0.302,2.900,3915.55,456.32,172.02,80.780,3854.55,238.99,449.45,171.86,6.87,0.15,4111.26,0.283,622.44,3488.81,4007.09,26.95,4.08
1.100,0.284,2.950,3900.27,617.62,153.13,80.460,3611.94,241.97,461.29,152.90,156.33,0.23,5054.03,1.980,4575.92,478.11,3800.33,26.83,24.29
1.260,0.306,2.200,3983.11,523.10,164.77,80.450,3934.32,238.99,479.89,164.48,43.21,0.28,3678.31,0.375,777.23,2901.08,4071.62,26.79,5.66
1.690,0.330,0.370,4426.62,382.01,125.64,79.930,4620.21,240.55,380.59,125.28,1.42,0.36,1528.94,0.118,275.97,1252.96,4677.32,26.77,4.83
2.230,0.303,0.210,3885.83,360.94,136.10,80.750,3899.01,239.99,358.63,135.76,2.31,0.34,2804.43,1.111,1820.07,984.35,4005.01,26.46,17.17
1.490,0.342,2.870,3632.38,435.46,166.13,80.610,3569.00,238.79,396.15,165.85,39.31,0.27,4084.52,0.666,1321.34,2763.18,3723.44,26.45,8.56
1.980,0.337,1.080,4080.32,467.20,153.79,79.370,4205.54,237.95,462.86,153.59,4.34,0.20,3205.66,0.499,997.92,2207.74,4327.03,26.39,8.21
1.300,0.332,1.930,3626.78,533.57,152.68,79.610,3590.91,237.67,505.66,152.46,27.91,0.22,3115.18,0.597,996.23,2118.94,3708.99,26.38,8.44
1.590,0.284,0.910,3457.88,441.78,134.30,80.250,3620.39,238.08,436.35,134.08,5.43,0.21,2289.57,0.467,1033.97,1255.60,3707.22,26.37,11.91
1.710,0.342,1.980,3627.64,450.00,158.77,80.040,3667.12,238.10,429.00,158.53,21.00,0.24,4643.00,1.586,3088.52,1554.48,3843.51,26.32,17.51
1.250,0.335,1.610,3685.18,495.69,149.04,80.370,3558.97,239.55,388.32,148.82,107.37,0.22,5308.52,3.261,5279.32,29.20,3762.14,26.13,25.99
2.230,0.322,0.630,3431.46,367.46,131.82,79.350,3613.38,238.93,365.48,131.56,1.98,0.26,2414.34,0.662,1357.58,1056.75,3705.94,26.09,14.67
1.360,0.306,0.890,4015.26,489.42,141.93,80.490,4039.73,237.93,479.59,141.68,9.83,0.24,2397.74,0.385,656.02,1741.72,4131.91,26.01,7.12
1.390,0.332,1.470,3681.38,430.12,155.13,80.190,3611.19,242.15,359.74,154.94,70.38,0.19,5340.16,2.881,4836.58,503.58,3817.74,25.85,23.42
1.040,0.290,0.740,3540.48,475.76,122.05,80.740,3639.30,238.50,464.48,121.78,11.28,0.26,1430.59,0.149,342.05,1088.53,3694.81,25.77,6.16
1.090,0.295,2.830,4080.50,689.58,153.68,79.730,3778.97,239.71,495.38,153.39,194.20,0.29,5454.98,3.019,5150.59,304.39,3991.02,25.73,24.29
1.670,0.309,2.330,3526.39,529.51,151.07,79.720,3527.43,238.75,508.82,150.86,20.69,0.21,4647.08,1.780,3872.41,774.67,3708.85,25.61,21.34
1.460,0.282,1.530,3772.96,490.89,155.00,80.000,3743.35,239.76,455.08,154.75,35.81,0.26,4798.31,2.080,3752.75,1045.55,3932.14,25.42,19.88
2.270,0.298,0.580,4192.71,492.20,127.32,79.350,4313.58,238.90,491.51,127.12,0.69,0.21,1638.85,0.150,317.94,1320.91,4378.55,25.22,4.89
2.380,0.304,2.410,3677.97,369.87,166.46,80.040,3692.56,239.23,360.76,166.20,9.11,0.26,4753.05,1.029,2377.95,2375.10,3881.74,25.12,12.57
1.780,0.286,0.420,3996.43,479.79,141.23,79.850,4050.47,238.50,473.96,140.89,5.83,0.34,3318.99,1.308,2243.30,1075.68,4182.61,25.12,16.98
1.040,0.290,2.910,4007.21,681.01,155.08,80.760,3691.29,241.02,476.20,154.76,204.81,0.32,4950.05,2.315,4277.34,672.71,3888.66,25.08,21.67
1.780,0.303,1.760,3676.86,461.56,155.42,80.200,3665.68,238.45,453.22,155.18,8.34,0.24,3043.82,0.400,655.03,2388.79,3787.14,25.06,5.39
1.050,0.320,1.030,3790.98,499.43,148.04,80.650,3654.83,241.82,375.99,147.71,123.44,0.33,4264.04,2.072,3542.57,721.48,3824.99,25.06,20.82
1.400,0.287,2.840,3801.93,423.57,166.77,80.460,3620.12,242.05,349.53,166.58,74.04,0.19,4929.53,1.285,2883.28,2046.25,3817.49,24.98,14.61
1.860,0.323,0.960,4301.59,482.66,147.34,79.230,4366.35,238.01,479.55,147.04,3.11,0.30,2462.04,0.139,260.24,2201.81,4466.12,24.68,2.61
1.710,0.333,2.830,3839.91,445.17,169.00,80.730,3776.74,240.48,411.16,168.74,34.01,0.26,5310.85,1.661,3164.73,2146.11,3992.18,24.65,14.69
2.020,0.328,1.800,3421.97,415.16,148.94,80.700,3478.80,239.12,400.11,148.71,15.05,0.23,5243.65,2.563,5127.77,115.88,3692.05,24.59,24.05
2.050,0.343,2.630,3559.53,398.97,164.23,79.810,3517.51,240.44,381.92,163.96,17.05,0.27,4880.01,1.769,3021.70,1858.31,3717.18,24.44,15.13
1.000,0.294,1.320,3889.11,556.58,147.19,79.750,3927.18,240.09,512.58,146.89,44.00,0.30,2657.25,0.349,790.27,1866.99,4036.40,24.33,7.24
1.360,0.326,2.500,3763.97,567.71,155.25,79.290,3684.82,239.95,508.38,154.99,59.33,0.26,5158.79,2.247,4379.29,779.49,3896.90,24.32,20.65
2.070,0.286,0.230,3445.56,444.44,94.68,79.460,3681.58,241.02,444.31,94.37,0.13,0.31,568.97,0.107,237.37,331.59,3704.98,24.31,10.14
1.100,0.314,1.360,3903.64,524.30,154.05,80.230,3871.53,239.04,449.72,153.81,74.58,0.25,4044.32,1.358,2552.77,1491.54,4038.20,24.27,15.32
1.770,0.325,1.710,3757.18,494.32,159.17,79.580,3807.28,242.15,483.09,159.00,11.23,0.18,3838.29,0.897,1749.11,2089.18,3965.54,24.25,11.05
1.080,0.323,2.620,3728.12,526.13,160.39,79.290,3577.57,239.35,417.58,160.11,108.55,0.28,3608.45,0.552,1152.90,2455.55,3726.45,24.24,7.74
1.350,0.287,0.940,3651.53,472.15,143.39,80.610,3787.44,239.02,432.78,143.19,39.37,0.19,4899.31,2.151,4824.35,74.96,3990.08,24.18,23.81
2.000,0.343,1.430,3767.56,475.80,156.14,80.370,3933.89,239.87,470.17,155.92,5.63,0.22,3558.79,0.653,1545.23,2013.56,4081.45,24.12,10.47
1.650,0.295,2.130,3616.73,414.02,161.06,80.720,3538.07,239.19,388.34,160.80,25.68,0.25,4302.40,1.365,2309.10,1993.30,3716.71,24.08,12.93
1.750,0.314,0.840,3634.52,469.61,146.18,80.120,3692.92,241.79,459.70,145.88,9.91,0.30,3837.87,1.673,2943.65,894.22,3852.34,24.07,18.46
2.350,0.283,2.050,3689.18,499.65,159.09,79.210,3701.85,240.98,495.33,158.89,4.32,0.20,3591.29,0.570,1277.42,2313.86,3851.03,24.07,8.56
1.990,0.286,1.650,3740.86,509.87,155.51,80.780,3756.79,238.45,500.06,155.26,9.81,0.25,4495.64,1.696,3152.35,1343.30,3943.74,24.05,16.86
1.220,0.302,1.400,3975.50,409.78,160.79,80.540,3967.11,241.93,368.23,160.53,41.55,0.26,3423.78,0.449,882.65,2541.13,4109.61,24.03,6.19
1.140,0.289,0.890,3950.17,450.55,151.35,79.560,3981.87,241.23,403.06,151.06,47.49,0.29,3613.48,1.043,2014.88,1598.61,4132.71,23.96,13.36
2.130,0.316,0.900,4159.68,508.16,154.57,80.070,4169.26,241.17,504.21,154.32,3.95,0.25,3501.83,0.966,1563.57,1938.26,4315.94,23.87,10.66
1.290,0.294,1.610,3782.50,438.68,157.85,80.640,3686.55,241.09,349.80,157.54,88.88,0.32,5066.32,2.246,4016.08,1050.25,3900.28,23.70,18.79
1.160,0.299,2.250,4166.42,519.24,169.07,79.420,3968.75,240.85,393.77,168.88,125.47,0.19,4729.38,1.306,2114.03,2615.34,4168.34,23.70,10.59
2.180,0.295,1.370,3925.34,516.23,155.30,80.050,4003.82,240.75,512.56,155.10,3.67,0.20,3321.14,0.583,1174.36,2146.79,4144.85,23.55,8.33
1.170,0.311,0.340,4372.82,356.32,121.92,80.710,4457.58,239.25,351.24,121.69,5.08,0.23,1370.60,0.126,233.82,1136.78,4515.79,23.55,4.02
2.260,0.342,2.610,3460.04,362.93,159.74,79.740,3477.83,239.47,349.43,159.52,13.50,0.22,5172.88,1.742,3906.04,1266.84,3698.77,23.41,17.68
1.390,0.288,0.810,3604.59,524.57,139.40,80.720,3667.74,241.27,497.72,139.07,26.85,0.33,4317.09,2.271,4244.99,72.10,3852.33,23.39,23.00
1.010,0.327,1.660,4189.29,493.92,159.85,79.310,4090.73,238.27,412.86,159.62,81.06,0.23,3198.96,0.207,357.00,2841.96,4228.50,23.22,2.59
2.240,0.337,0.040,3638.67,487.59,100.49,80.510,4027.57,238.02,487.25,100.16,0.34,0.33,1305.81,0.571,1211.79,94.02,4083.86,23.20,21.53
2.150,0.334,0.710,3842.06,372.51,140.82,79.520,4040.39,238.99,370.45,140.51,2.06,0.32,2448.36,0.361,809.18,1639.18,4146.34,23.11,7.64
1.680,0.331,1.160,3555.84,402.96,145.62,79.400,3687.77,239.89,396.27,145.44,6.69,0.18,2629.90,0.379,827.10,1802.80,3801.74,23.08,7.26
1.410,0.317,1.860,3797.43,514.05,158.68,80.480,3801.29,238.39,478.83,158.47,35.22,0.21,4431.83,1.407,2734.88,1696.95,3993.80,23.02,14.21
1.920,0.311,0.440,3812.31,384.83,131.27,80.700,4087.47,238.78,382.71,130.92,2.12,0.34,2219.40,0.492,1101.49,1117.91,4183.90,23.02,11.42
1.720,0.291,2.880,4027.25,451.17,173.64,79.680,3907.45,240.04,427.92,173.39,23.25,0.25,4432.18,0.473,913.91,3518.26,4100.13,23.00,4.74
1.590,0.282,0.750,3857.03,381.43,137.54,79.970,3935.81,237.73,376.55,137.25,4.88,0.30,2149.41,0.275,522.52,1626.89,4029.44,22.96,5.58
1.580,0.340,0.980,3633.79,456.45,144.42,80.480,3660.48,239.17,446.34,144.11,10.11,0.31,3053.82,0.980,1657.92,1395.90,3793.86,22.90,12.43
2.150,0.330,1.630,3644.83,482.77,154.51,79.490,3718.40,239.12,475.02,154.31,7.75,0.19,4476.94,1.643,3192.51,1284.43,3914.09,22.88,16.31
2.280,0.295,1.430,3465.23,497.31,143.26,79.800,3528.21,238.87,490.58,142.95,6.73,0.31,4694.40,2.398,4562.95,131.44,3734.23,22.79,22.15
2.360,0.288,0.170,4441.07,437.16,91.91,79.300,4493.93,241.47,437.11,91.59,0.05,0.31,387.10,0.034,56.21,330.90,4510.93,22.77,3.31
1.500,0.339,0.620,3978.39,509.67,129.06,80.010,4000.60,238.36,505.86,128.86,3.81,0.21,1873.48,0.396,640.92,1232.56,4082.98,22.74,7.78
1.800,0.339,2.970,3775.04,481.80,167.27,80.350,3726.71,239.02,458.85,167.05,22.95,0.22,4917.17,1.323,2596.76,2320.41,3943.31,22.70,11.99
1.810,0.322,2.260,3485.90,519.48,151.07,79.630,3510.02,242.40,502.86,150.81,16.62,0.25,4833.61,2.029,4323.66,509.95,3723.02,22.69,20.30
1.060,0.298,2.290,4157.23,577.03,163.83,79.450,3898.47,238.79,377.97,163.67,199.06,0.16,4655.87,1.547,2503.00,2152.88,4105.29,22.51,12.10
1.220,0.340,0.650,3779.73,411.15,143.09,79.600,3986.88,242.00,387.63,142.75,23.52,0.34,3096.63,0.799,1797.90,1298.73,4124.54,22.49,13.06
1.140,0.287,2.500,3965.53,521.74,165.01,79.210,3818.40,239.46,444.74,164.77,77.00,0.24,3675.24,0.338,758.57,2916.67,3982.24,22.43,4.63
2.070,0.325,2.250,3797.74,403.24,167.65,80.320,3806.12,238.22,391.68,167.46,11.56,0.19,4462.52,0.868,1667.20,2795.32,4005.80,22.35,8.35
2.380,0.302,0.780,3747.49,374.79,136.85,79.970,3890.68,239.32,373.55,136.58,1.24,0.27,2075.31,0.212,481.68,1593.63,3983.71,22.31,5.18
1.330,0.311,2.430,3659.10,497.33,154.34,79.780,3502.63,241.11,407.80,154.11,89.53,0.23,5234.67,2.732,4705.97,528.70,3738.23,22.22,19.97
1.290,0.294,2.010,3749.90,458.80,160.29,80.010,3681.26,241.26,392.86,160.10,65.94,0.20,4541.56,1.384,2837.57,1703.99,3886.34,22.15,13.84
1.270,0.311,1.710,3545.60,466.13,151.73,79.300,3552.13,239.99,433.29,151.50,32.84,0.23,3224.12,0.638,1316.41,1907.71,3698.29,22.06,9.01
1.250,0.305,2.460,3817.48,437.42,167.27,80.450,3716.75,242.08,378.91,167.02,58.51,0.25,3572.32,0.200,476.55,3095.77,3879.01,22.02,2.94
1.420,0.343,2.120,3552.06,414.70,158.48,80.270,3563.33,241.01,362.79,158.18,51.91,0.30,4745.80,1.529,3407.96,1337.84,3779.04,22.00,15.80
1.820,0.301,1.730,3552.24,423.74,153.31,80.290,3569.17,238.57,404.16,153.08,19.58,0.23,5004.80,2.266,4277.10,727.70,3796.89,21.98,18.78
1.080,0.311,2.540,3702.87,524.35,160.78,79.680,3570.60,241.70,430.93,160.50,93.42,0.28,3451.07,0.419,1007.71,2443.36,3727.67,21.97,6.42
1.930,0.306,2.100,3538.52,428.13,157.47,79.310,3511.68,239.69,412.02,157.29,16.11,0.18,4736.79,1.937,3455.02,1281.78,3727.37,21.96,16.02
2.290,0.314,1.760,3428.79,485.23,147.97,79.810,3510.24,239.15,478.94,147.65,6.29,0.32,4406.35,1.755,3692.96,713.39,3710.92,21.96,18.40
1.740,0.289,1.990,3848.71,528.59,158.56,79.700,3792.88,239.60,506.15,158.32,22.44,0.24,5229.24,2.368,4141.56,1087.68,4032.15,21.85,17.31
1.540,0.312,1.110,3923.70,440.24,148.07,79.360,3968.67,240.93,432.61,147.83,7.63,0.25,2491.82,0.207,380.00,2111.82,4082.96,21.80,3.32
2.340,0.311,1.740,3692.56,438.86,158.78,80.790,3771.39,239.60,434.83,158.48,4.03,0.30,3434.25,0.445,1031.99,2402.26,3929.40,21.73,6.53
1.720,0.304,2.540,3890.69,442.50,171.84,80.700,3838.52,241.79,423.46,171.59,19.04,0.25,4074.72,0.450,819.02,3255.70,4026.49,21.68,4.36
1.940,0.322,2.800,3548.94,485.27,157.33,80.320,3499.01,240.44,467.76,157.02,17.51,0.32,5041.61,2.020,4083.71,957.91,3731.70,21.67,17.55
1.670,0.330,1.440,3851.15,400.19,156.14,79.440,3884.69,240.45,391.22,155.86,8.97,0.28,2882.94,0.178,315.68,2567.26,4017.78,21.66,2.37
1.130,0.332,0.810,3675.67,481.00,142.96,80.760,3617.19,241.04,425.77,142.67,55.23,0.29,3695.92,1.718,2921.99,773.93,3788.06,21.63,17.10
2.070,0.290,1.810,3724.75,399.80,161.45,79.230,3775.91,238.42,391.89,161.27,7.91,0.19,3876.51,0.667,1406.01,2470.50,3955.18,21.62,7.84
2.220,0.293,1.720,3432.68,393.14,151.03,79.960,3498.00,240.87,382.81,150.82,10.33,0.22,5028.18,2.115,4532.90,495.28,3730.54,21.62,19.49
1.940,0.343,2.700,3546.74,529.77,161.49,80.500,3538.99,239.34,520.99,161.31,8.78,0.18,3414.66,0.468,850.25,2564.41,3697.31,21.57,5.37
1.800,0.293,1.060,3923.99,491.63,141.70,80.300,3992.08,237.80,488.52,141.41,3.11,0.28,2173.94,0.144,292.83,1881.11,4092.91,21.56,2.90
1.280,0.301,2.600,3823.80,559.29,158.46,79.450,3704.63,240.13,487.83,158.19,71.46,0.27,4908.54,1.715,3653.92,1254.62,3932.52,21.54,16.03
1.240,0.330,2.980,3808.49,533.11,161.94,79.660,3661.13,239.41,433.62,161.70,99.49,0.23,4843.68,1.455,3130.95,1712.73,3886.08,21.53,13.92
1.300,0.306,2.410,3652.25,537.23,158.12,80.050,3595.18,239.32,498.81,157.84,38.42,0.29,3569.57,0.613,1347.87,2221.70,3761.13,21.51,8.12
1.180,0.312,2.890,3987.70,627.02,155.69,79.530,3736.49,241.36,454.42,155.49,172.60,0.19,5713.49,3.405,5542.08,171.40,4003.68,21.38,20.74
1.810,0.295,1.270,3907.27,446.09,159.51,79.320,3908.81,239.44,427.68,159.27,18.41,0.24,5140.14,2.190,3771.84,1368.31,4149.72,21.34,15.66
1.520,0.314,1.260,3565.80,500.05,147.46,80.320,3536.18,240.27,479.19,147.16,20.86,0.31,3981.93,1.883,3078.82,903.10,3723.00,21.31,16.48
1.530,0.325,0.820,3851.13,445.88,153.51,80.040,4019.92,240.44,424.24,153.27,21.64,0.24,4647.90,1.716,3599.80,1048.10,4239.36,21.18,16.40
1.690,0.335,1.970,3495.35,399.76,153.26,79.690,3434.37,242.29,359.28,153.07,40.48,0.19,5507.06,3.238,5333.04,174.02,3695.23,21.11,20.44
1.590,0.333,2.290,3578.53,405.89,163.18,80.660,3588.23,239.55,382.45,163.02,23.44,0.17,3804.90,0.565,1238.87,2566.02,3768.70,21.08,6.86
1.840,0.312,1.450,3546.95,388.14,152.85,79.460,3577.92,241.99,381.17,152.63,6.97,0.22,2898.41,0.404,729.24,2169.17,3715.46,21.07,5.30
2.030,0.318,2.910,3671.02,370.02,170.95,80.560,3611.95,240.82,356.53,170.79,13.49,0.16,4026.70,0.308,695.01,3331.69,3803.15,21.06,3.64
1.190,0.294,2.870,3747.93,510.62,159.61,80.300,3524.99,239.89,395.74,159.32,114.88,0.30,4525.55,1.335,2894.54,1631.01,3740.13,21.04,13.45
1.590,0.343,0.640,4116.22,372.36,151.64,80.580,4254.09,240.38,363.01,151.38,9.35,0.26,3211.04,0.655,1292.12,1918.91,4407.28,20.96,8.43
2.290,0.301,1.950,3700.75,506.99,157.72,79.730,3780.32,240.28,500.61,157.44,6.38,0.28,4529.66,1.307,2996.37,1533.29,3997.61,20.85,13.79
1.040,0.344,1.150,3964.77,470.92,154.68,80.130,3908.90,240.44,374.82,154.35,96.10,0.32,3843.92,1.159,2157.21,1686.71,4093.52,20.82,11.68
1.630,0.298,1.160,3736.93,366.06,157.82,80.430,3873.52,241.18,350.33,157.53,15.73,0.29,3888.32,0.897,1958.55,1929.77,4061.50,20.69,10.42
2.260,0.308,1.060,3729.00,482.48,141.57,80.140,3816.03,239.35,480.72,141.31,1.76,0.25,2335.75,0.335,634.39,1701.36,3928.99,20.68,5.62
1.020,0.293,1.600,3893.89,526.57,153.73,80.200,3788.49,238.21,416.73,153.52,109.84,0.21,3827.28,1.080,2118.02,1709.26,3973.67,20.67,11.44
1.760,0.283,0.140,3898.30,425.66,107.82,80.500,4194.91,242.13,424.89,107.49,0.77,0.33,1250.18,0.383,788.86,461.32,4255.71,20.56,12.97
1.110,0.299,1.500,3510.85,527.71,143.12,79.880,3512.43,240.52,460.38,142.90,67.33,0.22,3884.97,1.509,3222.20,662.78,3701.39,20.56,17.05
2.300,0.328,1.600,3423.13,414.55,152.58,79.970,3556.92,241.45,408.21,152.37,6.34,0.21,4306.58,1.425,3195.05,1111.53,3766.41,20.56,15.25
1.810,0.310,2.380,3536.59,503.39,157.81,79.780,3559.09,241.83,489.78,157.61,13.61,0.20,4169.83,1.050,2514.82,1655.00,3762.35,20.51,12.37
2.110,0.291,2.140,3839.40,450.55,164.83,80.660,3814.55,238.54,443.45,164.66,7.10,0.16,3714.20,0.432,785.18,2929.02,3997.05,20.35,4.30
1.310,0.306,2.980,3801.15,563.53,163.24,80.230,3622.79,237.82,507.69,163.07,55.84,0.17,4066.21,0.990,1619.16,2447.04,3823.11,20.30,8.08
2.390,0.296,1.070,3741.31,501.20,146.54,80.450,3836.28,240.17,498.81,146.29,2.39,0.26,3071.07,0.801,1527.25,1543.83,3988.28,20.21,10.05
1.920,0.321,0.420,3721.93,424.87,119.17,80.080,3916.82,239.67,423.75,118.96,1.12,0.21,1573.76,0.347,719.99,853.76,3994.77,20.19,9.24
1.590,0.283,0.930,3661.89,501.37,144.69,80.600,3677.16,238.45,484.18,144.50,17.19,0.19,4226.65,2.076,3612.52,614.13,3887.07,20.14,17.21
1.950,0.324,2.390,3586.92,422.14,158.23,80.660,3542.06,241.85,399.02,157.97,23.12,0.26,5588.43,2.782,4998.85,589.58,3820.18,20.09,17.97
2.100,0.338,1.800,3716.34,524.41,157.10,79.770,3801.19,241.20,519.29,156.83,5.12,0.27,3478.18,0.606,1316.14,2162.03,3974.83,20.03,7.58
1.140,0.335,2.120,3561.85,452.36,155.05,79.800,3507.19,238.77,359.62,154.76,92.74,0.30,3878.58,0.893,2103.35,1775.23,3701.80,19.93,10.81
1.560,0.319,2.140,3530.39,501.96,154.34,80.600,3466.65,241.24,470.88,154.05,31.08,0.29,4606.82,2.136,3647.68,959.14,3698.02,19.91,15.77
1.370,0.288,1.500,3560.49,398.21,153.40,79.670,3570.66,240.23,352.56,153.19,45.65,0.21,4334.36,1.529,3096.47,1237.89,3788.64,19.88,14.21
1.200,0.310,2.490,3619.81,528.52,153.74,79.370,3511.64,241.46,441.43,153.55,87.09,0.19,4554.26,1.534,3527.27,1026.98,3741.78,19.79,15.33
1.980,0.341,1.930,3564.98,379.59,159.84,79.370,3538.45,238.87,361.24,159.60,18.35,0.24,4998.04,2.232,3614.08,1383.96,3791.33,19.76,14.29
1.820,0.312,1.420,3384.27,436.21,146.29,79.960,3508.09,241.32,422.85,146.00,13.36,0.29,4457.51,1.795,3935.54,521.97,3734.15,19.72,17.41
1.830,0.302,1.760,3628.96,411.50,157.73,80.640,3647.03,239.49,390.41,157.50,21.09,0.23,5185.39,2.228,4203.28,982.11,3910.85,19.66,15.93
2.200,0.300,2.400,3657.94,415.55,163.74,79.270,3648.90,242.04,403.90,163.54,11.65,0.20,5007.71,1.546,3306.59,1701.12,3903.70,19.65,12.98
